day_number|date|season|day_of_week|time_of_day|userId|movieId|location|companions|user_mood|satisfaction_score
115|2025-04-26|Spring|Saturday|Evening|U0007|M00762|Community Center|Family|Sad|0.46
115|2025-04-26|Spring|Saturday|Evening|U0012|M01112|Community Center|Partner|Neutral|0.39
115|2025-04-26|Spring|Saturday|Afternoon|U0013|M05628|Public Transportation|Family|Neutral|0.54
115|2025-04-26|Spring|Saturday|Night|U0022|M04384|Workplace|Friends|Happy|0.53
115|2025-04-26|Spring|Saturday|Morning|U0039|M03598|Public Transportation|Partner|Neutral|0.5
115|2025-04-26|Spring|Saturday|Night|U0042|M03479|Community Center|Alone|Happy|0.64
115|2025-04-26|Spring|Saturday|Evening|U0052|M02000|Home|Friends|Sad|0.45
115|2025-04-26|Spring|Saturday|Morning|U0063|M01082|Home|Partner|Neutral|0.48
115|2025-04-26|Spring|Saturday|Night|U0069|M04131|Public Transportation|Alone|Sad|0.6
115|2025-04-26|Spring|Saturday|Morning|U0070|M02176|Workplace|Friends|Happy|0.84
115|2025-04-26|Spring|Saturday|Evening|U0075|M00409|Community Center|Family|Sad|0.5
115|2025-04-26|Spring|Saturday|Afternoon|U0084|M04208|Home|Partner|Happy|0.52
116|2025-04-27|Spring|Sunday|Afternoon|U0012|M04148|Home|Family|Happy|0.53
116|2025-04-27|Spring|Sunday|Morning|U0020|M04264|Workplace|Friends|Neutral|0.61
116|2025-04-27|Spring|Sunday|Afternoon|U0026|M03069|Workplace|Alone|Neutral|0.54
116|2025-04-27|Spring|Sunday|Night|U0038|M03469|Public Transportation|Partner|Happy|0.53
116|2025-04-27|Spring|Sunday|Morning|U0044|M00919|Cinema|Family|Happy|0.64
116|2025-04-27|Spring|Sunday|Afternoon|U0051|M03954|Public Transportation|Friends|Neutral|0.39
116|2025-04-27|Spring|Sunday|Evening|U0057|M01016|Community Center|Friends|Neutral|0.5
116|2025-04-27|Spring|Sunday|Morning|U0070|M05689|Home|Friends|Sad|0.6
116|2025-04-27|Spring|Sunday|Morning|U0084|M00117|Cinema|Alone|Neutral|0.68
116|2025-04-27|Spring|Sunday|Night|U0093|M03304|Cinema|Partner|Sad|0.46
116|2025-04-27|Spring|Sunday|Morning|U0100|M05100|Home|Alone|Neutral|0.62
117|2025-04-28|Spring|Monday|Evening|U0007|M01087|Community Center|Family|Happy|0.95
117|2025-04-28|Spring|Monday|Night|U0016|M01359|Home|Friends|Happy|0.55
117|2025-04-28|Spring|Monday|Morning|U0036|M02593|Community Center|Alone|Happy|0.53
117|2025-04-28|Spring|Monday|Night|U0039|M01865|Workplace|Partner|Happy|0.55
117|2025-04-28|Spring|Monday|Afternoon|U0046|M04770|Home|Family|Sad|0.45
117|2025-04-28|Spring|Monday|Night|U0050|M01708|Public Transportation|Alone|Sad|0.49
117|2025-04-28|Spring|Monday|Afternoon|U0052|M02455|Home|Family|Happy|0.49
117|2025-04-28|Spring|Monday|Morning|U0056|M00569|Workplace|Alone|Happy|0.52
117|2025-04-28|Spring|Monday|Morning|U0082|M02573|Cinema|Friends|Sad|0.47
117|2025-04-28|Spring|Monday|Morning|U0090|M00383|Community Center|Family|Sad|0.37
118|2025-04-29|Spring|Tuesday|Morning|U0007|M04421|Public Transportation|Alone|Sad|0.69
118|2025-04-29|Spring|Tuesday|Evening|U0012|M00988|Public Transportation|Alone|Happy|0.43
118|2025-04-29|Spring|Tuesday|Evening|U0014|M01310|Workplace|Friends|Neutral|0.6
118|2025-04-29|Spring|Tuesday|Morning|U0034|M04046|Public Transportation|Family|Happy|0.65
118|2025-04-29|Spring|Tuesday|Night|U0038|M00763|Community Center|Partner|Sad|0.47
118|2025-04-29|Spring|Tuesday|Afternoon|U0046|M04812|Community Center|Family|Sad|0.25
118|2025-04-29|Spring|Tuesday|Evening|U0047|M01400|Community Center|Partner|Sad|0.56
118|2025-04-29|Spring|Tuesday|Afternoon|U0048|M00693|Workplace|Friends|Neutral|0.53
118|2025-04-29|Spring|Tuesday|Morning|U0076|M04942|Public Transportation|Family|Neutral|0.83
118|2025-04-29|Spring|Tuesday|Afternoon|U0077|M00791|Home|Partner|Neutral|0.6
118|2025-04-29|Spring|Tuesday|Morning|U0090|M04286|Community Center|Group|Sad|0.46
118|2025-04-29|Spring|Tuesday|Morning|U0092|M02486|Home|Alone|Happy|0.44
119|2025-04-30|Spring|Wednesday|Evening|U0004|M01449|Home|Friends|Sad|0.39
119|2025-04-30|Spring|Wednesday|Night|U0014|M02569|Workplace|Family|Sad|0.53
119|2025-04-30|Spring|Wednesday|Night|U0036|M05292|Cinema|Group|Neutral|0.52
119|2025-04-30|Spring|Wednesday|Afternoon|U0039|M02239|Public Transportation|Partner|Sad|0.59
119|2025-04-30|Spring|Wednesday|Evening|U0046|M02764|Community Center|Family|Neutral|0.51
119|2025-04-30|Spring|Wednesday|Evening|U0052|M05417|Home|Friends|Sad|0.46
119|2025-04-30|Spring|Wednesday|Morning|U0056|M00774|Cinema|Family|Sad|0.38
119|2025-04-30|Spring|Wednesday|Morning|U0066|M02648|Home|Group|Sad|0.53
119|2025-04-30|Spring|Wednesday|Evening|U0071|M03952|Community Center|Group|Happy|0.51
119|2025-04-30|Spring|Wednesday|Afternoon|U0072|M03114|Community Center|Group|Sad|0.46
119|2025-04-30|Spring|Wednesday|Afternoon|U0096|M04057|Workplace|Family|Happy|0.42
120|2025-05-01|Spring|Thursday|Morning|U0006|M02016|Workplace|Family|Neutral|0.6
120|2025-05-01|Spring|Thursday|Night|U0011|M00371|Workplace|Group|Sad|0.46
120|2025-05-01|Spring|Thursday|Afternoon|U0015|M04614|Workplace|Friends|Happy|0.64
120|2025-05-01|Spring|Thursday|Afternoon|U0025|M03653|Workplace|Alone|Happy|0.59
120|2025-05-01|Spring|Thursday|Afternoon|U0029|M02395|Public Transportation|Family|Happy|0.29
120|2025-05-01|Spring|Thursday|Afternoon|U0048|M04493|Public Transportation|Group|Happy|0.42
120|2025-05-01|Spring|Thursday|Morning|U0054|M05266|Community Center|Group|Happy|0.64
120|2025-05-01|Spring|Thursday|Evening|U0061|M00493|Community Center|Family|Sad|0.6
120|2025-05-01|Spring|Thursday|Night|U0069|M01253|Home|Partner|Sad|0.53
120|2025-05-01|Spring|Thursday|Night|U0085|M01662|Public Transportation|Friends|Neutral|0.51
121|2025-05-02|Spring|Friday|Afternoon|U0007|M00982|Home|Family|Sad|0.47
121|2025-05-02|Spring|Friday|Night|U0012|M02402|Home|Family|Neutral|0.42
121|2025-05-02|Spring|Friday|Night|U0016|M04491|Community Center|Friends|Neutral|0.61
121|2025-05-02|Spring|Friday|Afternoon|U0028|M04623|Public Transportation|Friends|Neutral|0.62
121|2025-05-02|Spring|Friday|Night|U0038|M04841|Public Transportation|Group|Happy|0.64
121|2025-05-02|Spring|Friday|Night|U0039|M04734|Workplace|Friends|Happy|0.63
121|2025-05-02|Spring|Friday|Morning|U0044|M03935|Cinema|Family|Happy|0.58
121|2025-05-02|Spring|Friday|Afternoon|U0049|M00457|Cinema|Friends|Happy|0.48
121|2025-05-02|Spring|Friday|Evening|U0054|M03069|Home|Group|Neutral|0.54
121|2025-05-02|Spring|Friday|Morning|U0056|M01893|Public Transportation|Group|Happy|0.59
121|2025-05-02|Spring|Friday|Morning|U0061|M04540|Home|Alone|Sad|0.49
121|2025-05-02|Spring|Friday|Evening|U0076|M04560|Community Center|Family|Sad|0.55
121|2025-05-02|Spring|Friday|Evening|U0077|M05292|Cinema|Partner|Neutral|0.52
121|2025-05-02|Spring|Friday|Morning|U0078|M00766|Workplace|Partner|Happy|0.4
121|2025-05-02|Spring|Friday|Morning|U0084|M05624|Workplace|Family|Sad|0.66
121|2025-05-02|Spring|Friday|Night|U0087|M03611|Workplace|Partner|Happy|0.66
122|2025-05-03|Spring|Saturday|Morning|U0007|M03608|Home|Group|Happy|0.68
122|2025-05-03|Spring|Saturday|Morning|U0024|M04743|Community Center|Partner|Happy|0.62
122|2025-05-03|Spring|Saturday|Night|U0027|M03550|Public Transportation|Group|Sad|0.53
122|2025-05-03|Spring|Saturday|Evening|U0028|M00997|Cinema|Partner|Sad|0.43
122|2025-05-03|Spring|Saturday|Afternoon|U0036|M04026|Public Transportation|Family|Sad|0.47
122|2025-05-03|Spring|Saturday|Evening|U0037|M04440|Public Transportation|Alone|Happy|0.63
122|2025-05-03|Spring|Saturday|Night|U0038|M03966|Public Transportation|Alone|Sad|0.6
122|2025-05-03|Spring|Saturday|Night|U0039|M05241|Public Transportation|Alone|Neutral|0.42
122|2025-05-03|Spring|Saturday|Afternoon|U0052|M05046|Public Transportation|Family|Happy|0.56
122|2025-05-03|Spring|Saturday|Night|U0062|M00845|Workplace|Friends|Neutral|0.4
122|2025-05-03|Spring|Saturday|Evening|U0066|M05660|Home|Family|Happy|0.55
122|2025-05-03|Spring|Saturday|Morning|U0070|M02917|Cinema|Group|Happy|0.64
122|2025-05-03|Spring|Saturday|Morning|U0084|M00377|Cinema|Friends|Happy|0.36
122|2025-05-03|Spring|Saturday|Night|U0096|M04385|Cinema|Partner|Happy|0.53
123|2025-05-04|Spring|Sunday|Afternoon|U0007|M04387|Home|Friends|Neutral|0.77
123|2025-05-04|Spring|Sunday|Night|U0011|M02985|Home|Family|Happy|0.42
123|2025-05-04|Spring|Sunday|Morning|U0013|M00572|Public Transportation|Family|Happy|0.54
123|2025-05-04|Spring|Sunday|Morning|U0020|M03557|Public Transportation|Friends|Happy|0.66
123|2025-05-04|Spring|Sunday|Night|U0023|M05054|Cinema|Alone|Happy|0.41
123|2025-05-04|Spring|Sunday|Night|U0026|M00679|Community Center|Group|Sad|0.53
123|2025-05-04|Spring|Sunday|Evening|U0033|M04523|Home|Partner|Neutral|0.75
123|2025-05-04|Spring|Sunday|Evening|U0036|M04679|Cinema|Group|Happy|0.43
123|2025-05-04|Spring|Sunday|Night|U0049|M01253|Community Center|Group|Happy|0.46
123|2025-05-04|Spring|Sunday|Evening|U0066|M01482|Home|Family|Happy|0.51
123|2025-05-04|Spring|Sunday|Night|U0070|M05497|Workplace|Friends|Happy|0.54
123|2025-05-04|Spring|Sunday|Night|U0082|M02717|Cinema|Family|Happy|0.46
123|2025-05-04|Spring|Sunday|Morning|U0084|M01210|Home|Family|Sad|0.71
123|2025-05-04|Spring|Sunday|Night|U0087|M05708|Cinema|Partner|Happy|0.64
123|2025-05-04|Spring|Sunday|Evening|U0088|M04215|Public Transportation|Friends|Sad|0.17
123|2025-05-04|Spring|Sunday|Morning|U0098|M03489|Public Transportation|Alone|Sad|0.53
124|2025-05-05|Spring|Monday|Morning|U0029|M05648|Public Transportation|Family|Happy|0.43
124|2025-05-05|Spring|Monday|Evening|U0042|M01478|Public Transportation|Partner|Sad|0.56
124|2025-05-05|Spring|Monday|Night|U0056|M02502|Cinema|Alone|Happy|0.53
124|2025-05-05|Spring|Monday|Night|U0073|M05051|Public Transportation|Partner|Neutral|0.61
124|2025-05-05|Spring|Monday|Night|U0076|M05395|Community Center|Family|Sad|0.51
124|2025-05-05|Spring|Monday|Evening|U0091|M04617|Public Transportation|Alone|Neutral|0.41
124|2025-05-05|Spring|Monday|Evening|U0095|M00901|Workplace|Group|Neutral|0.51
124|2025-05-05|Spring|Monday|Afternoon|U0096|M01545|Public Transportation|Alone|Sad|0.57
125|2025-05-06|Spring|Tuesday|Evening|U0007|M05390|Home|Alone|Sad|0.48
125|2025-05-06|Spring|Tuesday|Afternoon|U0011|M00419|Community Center|Alone|Sad|0.46
125|2025-05-06|Spring|Tuesday|Night|U0031|M01527|Workplace|Alone|Sad|0.49
125|2025-05-06|Spring|Tuesday|Night|U0038|M03903|Workplace|Partner|Happy|0.53
125|2025-05-06|Spring|Tuesday|Evening|U0039|M00655|Home|Family|Happy|0.51
125|2025-05-06|Spring|Tuesday|Evening|U0055|M05638|Public Transportation|Family|Neutral|0.52
125|2025-05-06|Spring|Tuesday|Morning|U0079|M02998|Cinema|Friends|Sad|0.26
125|2025-05-06|Spring|Tuesday|Evening|U0097|M05324|Home|Alone|Sad|0.59
126|2025-05-07|Spring|Wednesday|Afternoon|U0007|M02820|Home|Alone|Happy|0.83
126|2025-05-07|Spring|Wednesday|Night|U0034|M02997|Public Transportation|Family|Sad|0.57
126|2025-05-07|Spring|Wednesday|Night|U0038|M03363|Community Center|Alone|Sad|0.5
126|2025-05-07|Spring|Wednesday|Evening|U0069|M04951|Cinema|Family|Happy|0.45
126|2025-05-07|Spring|Wednesday|Morning|U0071|M03596|Community Center|Family|Neutral|0.44
126|2025-05-07|Spring|Wednesday|Morning|U0072|M00744|Public Transportation|Alone|Neutral|0.42
126|2025-05-07|Spring|Wednesday|Afternoon|U0079|M05014|Cinema|Family|Neutral|0.2
126|2025-05-07|Spring|Wednesday|Morning|U0084|M01820|Public Transportation|Family|Sad|0.5
127|2025-05-08|Spring|Thursday|Night|U0004|M01989|Workplace|Friends|Happy|0.44
127|2025-05-08|Spring|Thursday|Evening|U0011|M04850|Home|Friends|Happy|0.23
127|2025-05-08|Spring|Thursday|Morning|U0034|M01828|Public Transportation|Friends|Neutral|0.91
127|2025-05-08|Spring|Thursday|Evening|U0048|M05229|Cinema|Group|Sad|0.28
127|2025-05-08|Spring|Thursday|Morning|U0049|M01969|Cinema|Family|Happy|0.55
127|2025-05-08|Spring|Thursday|Afternoon|U0057|M02488|Workplace|Friends|Sad|0.47
127|2025-05-08|Spring|Thursday|Evening|U0066|M02862|Workplace|Group|Neutral|0.39
127|2025-05-08|Spring|Thursday|Morning|U0068|M01169|Cinema|Group|Happy|0.55
127|2025-05-08|Spring|Thursday|Night|U0076|M03722|Community Center|Alone|Neutral|0.62
128|2025-05-09|Spring|Friday|Afternoon|U0028|M00681|Public Transportation|Group|Sad|0.48
128|2025-05-09|Spring|Friday|Afternoon|U0036|M03808|Cinema|Family|Happy|0.54
128|2025-05-09|Spring|Friday|Night|U0038|M01062|Public Transportation|Partner|Sad|0.57
128|2025-05-09|Spring|Friday|Night|U0039|M04148|Workplace|Partner|Neutral|0.6
128|2025-05-09|Spring|Friday|Morning|U0044|M00626|Cinema|Partner|Sad|0.68
128|2025-05-09|Spring|Friday|Morning|U0054|M03963|Cinema|Group|Sad|0.52
128|2025-05-09|Spring|Friday|Night|U0069|M01181|Public Transportation|Partner|Sad|0.44
128|2025-05-09|Spring|Friday|Evening|U0070|M04548|Workplace|Group|Sad|0.52
128|2025-05-09|Spring|Friday|Night|U0074|M02533|Home|Partner|Happy|0.52
128|2025-05-09|Spring|Friday|Evening|U0076|M04171|Community Center|Family|Sad|0.49
128|2025-05-09|Spring|Friday|Afternoon|U0077|M02234|Workplace|Partner|Happy|0.43
128|2025-05-09|Spring|Friday|Afternoon|U0083|M02411|Home|Friends|Sad|0.45
128|2025-05-09|Spring|Friday|Evening|U0087|M01448|Home|Alone|Neutral|0.46
128|2025-05-09|Spring|Friday|Morning|U0095|M05013|Workplace|Group|Sad|0.16
128|2025-05-09|Spring|Friday|Night|U0100|M00203|Workplace|Partner|Happy|0.65
129|2025-05-10|Spring|Saturday|Evening|U0012|M03711|Workplace|Alone|Sad|0.37
129|2025-05-10|Spring|Saturday|Afternoon|U0013|M04028|Cinema|Friends|Neutral|0.48
129|2025-05-10|Spring|Saturday|Afternoon|U0028|M01771|Workplace|Group|Happy|0.61
129|2025-05-10|Spring|Saturday|Evening|U0039|M02414|Workplace|Alone|Happy|0.55
129|2025-05-10|Spring|Saturday|Evening|U0052|M00264|Home|Alone|Happy|0.53
129|2025-05-10|Spring|Saturday|Afternoon|U0055|M02029|Public Transportation|Friends|Sad|0.47
129|2025-05-10|Spring|Saturday|Night|U0060|M00467|Home|Group|Sad|0.45
129|2025-05-10|Spring|Saturday|Evening|U0066|M00983|Home|Group|Neutral|0.52
129|2025-05-10|Spring|Saturday|Morning|U0070|M01665|Public Transportation|Friends|Sad|0.48
129|2025-05-10|Spring|Saturday|Evening|U0084|M03556|Cinema|Alone|Sad|0.34
129|2025-05-10|Spring|Saturday|Night|U0095|M00950|Community Center|Friends|Neutral|0.52
129|2025-05-10|Spring|Saturday|Morning|U0096|M05717|Public Transportation|Group|Neutral|0.5
130|2025-05-11|Spring|Sunday|Afternoon|U0007|M00029|Home|Alone|Neutral|0.51
130|2025-05-11|Spring|Sunday|Morning|U0011|M01965|Home|Group|Happy|0.48
130|2025-05-11|Spring|Sunday|Morning|U0025|M04790|Workplace|Family|Sad|0.45
130|2025-05-11|Spring|Sunday|Afternoon|U0026|M00540|Community Center|Friends|Neutral|0.48
130|2025-05-11|Spring|Sunday|Evening|U0029|M01609|Community Center|Friends|Neutral|0.59
130|2025-05-11|Spring|Sunday|Night|U0050|M03262|Workplace|Alone|Happy|0.54
130|2025-05-11|Spring|Sunday|Evening|U0063|M00101|Public Transportation|Partner|Neutral|0.53
130|2025-05-11|Spring|Sunday|Morning|U0070|M02692|Community Center|Friends|Happy|0.56
130|2025-05-11|Spring|Sunday|Night|U0074|M04414|Public Transportation|Partner|Happy|0.64
130|2025-05-11|Spring|Sunday|Evening|U0076|M01092|Cinema|Family|Happy|0.72
130|2025-05-11|Spring|Sunday|Morning|U0084|M04876|Workplace|Friends|Happy|0.61
130|2025-05-11|Spring|Sunday|Afternoon|U0093|M03204|Cinema|Partner|Happy|0.63
130|2025-05-11|Spring|Sunday|Night|U0096|M04975|Workplace|Partner|Sad|0.5
130|2025-05-11|Spring|Sunday|Afternoon|U0098|M01120|Cinema|Group|Sad|0.58
131|2025-05-12|Spring|Monday|Morning|U0024|M01478|Home|Friends|Neutral|0.49
131|2025-05-12|Spring|Monday|Afternoon|U0026|M04598|Public Transportation|Group|Neutral|0.51
131|2025-05-12|Spring|Monday|Afternoon|U0046|M03007|Community Center|Group|Happy|0.4
131|2025-05-12|Spring|Monday|Morning|U0054|M00059|Community Center|Alone|Happy|0.62
131|2025-05-12|Spring|Monday|Morning|U0056|M02297|Workplace|Group|Neutral|0.2
131|2025-05-12|Spring|Monday|Morning|U0074|M01824|Home|Partner|Happy|0.66
131|2025-05-12|Spring|Monday|Evening|U0078|M02573|Workplace|Family|Neutral|0.4
131|2025-05-12|Spring|Monday|Morning|U0085|M04978|Public Transportation|Friends|Neutral|0.63
131|2025-05-12|Spring|Monday|Afternoon|U0090|M05389|Home|Partner|Happy|0.48
131|2025-05-12|Spring|Monday|Morning|U0095|M01038|Public Transportation|Partner|Neutral|0.43
131|2025-05-12|Spring|Monday|Night|U0096|M01400|Community Center|Family|Neutral|0.59
132|2025-05-13|Spring|Tuesday|Evening|U0002|M03848|Workplace|Alone|Happy|0.57
132|2025-05-13|Spring|Tuesday|Afternoon|U0011|M00227|Home|Family|Neutral|0.46
132|2025-05-13|Spring|Tuesday|Evening|U0012|M03024|Home|Friends|Neutral|0.42
132|2025-05-13|Spring|Tuesday|Night|U0039|M05250|Workplace|Partner|Neutral|0.63
132|2025-05-13|Spring|Tuesday|Evening|U0059|M04695|Community Center|Alone|Neutral|0.54
132|2025-05-13|Spring|Tuesday|Afternoon|U0069|M01486|Cinema|Group|Neutral|0.69
132|2025-05-13|Spring|Tuesday|Night|U0076|M02408|Community Center|Family|Happy|0.51
132|2025-05-13|Spring|Tuesday|Afternoon|U0077|M05650|Public Transportation|Family|Happy|0.46
132|2025-05-13|Spring|Tuesday|Evening|U0088|M03021|Public Transportation|Friends|Happy|0.51
133|2025-05-14|Spring|Wednesday|Night|U0005|M04229|Community Center|Alone|Neutral|0.51
133|2025-05-14|Spring|Wednesday|Afternoon|U0013|M00693|Workplace|Alone|Sad|0.4
133|2025-05-14|Spring|Wednesday|Evening|U0026|M04889|Public Transportation|Alone|Neutral|0.59
133|2025-05-14|Spring|Wednesday|Evening|U0037|M04980|Community Center|Group|Sad|0.59
133|2025-05-14|Spring|Wednesday|Night|U0038|M00851|Cinema|Friends|Neutral|0.59
133|2025-05-14|Spring|Wednesday|Night|U0039|M03621|Workplace|Partner|Neutral|0.51
133|2025-05-14|Spring|Wednesday|Morning|U0044|M02797|Home|Family|Happy|0.65
133|2025-05-14|Spring|Wednesday|Afternoon|U0046|M02578|Home|Family|Sad|0.36
133|2025-05-14|Spring|Wednesday|Night|U0049|M05608|Workplace|Family|Sad|0.49
133|2025-05-14|Spring|Wednesday|Morning|U0056|M00263|Home|Partner|Happy|0.52
133|2025-05-14|Spring|Wednesday|Afternoon|U0059|M03229|Community Center|Alone|Sad|0.49
133|2025-05-14|Spring|Wednesday|Evening|U0066|M01192|Community Center|Partner|Sad|0.39
133|2025-05-14|Spring|Wednesday|Morning|U0084|M00410|Cinema|Family|Sad|0.55
133|2025-05-14|Spring|Wednesday|Night|U0087|M00138|Community Center|Group|Sad|0.69
133|2025-05-14|Spring|Wednesday|Evening|U0091|M01171|Cinema|Group|Happy|0.31
134|2025-05-15|Spring|Thursday|Evening|U0012|M03432|Community Center|Partner|Sad|0.48
134|2025-05-15|Spring|Thursday|Afternoon|U0028|M03135|Home|Alone|Sad|0.53
134|2025-05-15|Spring|Thursday|Afternoon|U0048|M01080|Workplace|Family|Happy|0.55
134|2025-05-15|Spring|Thursday|Evening|U0054|M03690|Community Center|Group|Happy|0.66
134|2025-05-15|Spring|Thursday|Night|U0065|M03821|Workplace|Partner|Neutral|0.59
134|2025-05-15|Spring|Thursday|Evening|U0070|M04764|Community Center|Partner|Sad|0.59
134|2025-05-15|Spring|Thursday|Afternoon|U0073|M05604|Public Transportation|Family|Neutral|0.53
134|2025-05-15|Spring|Thursday|Night|U0076|M01629|Community Center|Family|Happy|0.55
134|2025-05-15|Spring|Thursday|Morning|U0084|M03386|Cinema|Family|Sad|0.16
134|2025-05-15|Spring|Thursday|Morning|U0092|M04560|Workplace|Partner|Sad|0.45
134|2025-05-15|Spring|Thursday|Night|U0095|M04345|Community Center|Friends|Sad|0.26
135|2025-05-16|Spring|Friday|Evening|U0002|M04478|Home|Alone|Sad|0.6
135|2025-05-16|Spring|Friday|Afternoon|U0008|M02254|Community Center|Alone|Happy|0.62
135|2025-05-16|Spring|Friday|Afternoon|U0012|M01107|Community Center|Group|Neutral|0.52
135|2025-05-16|Spring|Friday|Afternoon|U0014|M02953|Community Center|Group|Sad|0.38
135|2025-05-16|Spring|Friday|Evening|U0027|M00494|Public Transportation|Family|Sad|0.61
135|2025-05-16|Spring|Friday|Evening|U0037|M01133|Community Center|Group|Neutral|0.55
135|2025-05-16|Spring|Friday|Morning|U0044|M02624|Home|Partner|Neutral|0.74
135|2025-05-16|Spring|Friday|Night|U0050|M04752|Cinema|Alone|Neutral|0.55
135|2025-05-16|Spring|Friday|Afternoon|U0055|M05363|Cinema|Alone|Neutral|0.78
135|2025-05-16|Spring|Friday|Night|U0069|M02229|Cinema|Alone|Sad|0.67
135|2025-05-16|Spring|Friday|Afternoon|U0077|M00378|Workplace|Group|Neutral|0.5
135|2025-05-16|Spring|Friday|Night|U0085|M02472|Cinema|Friends|Happy|0.51
135|2025-05-16|Spring|Friday|Morning|U0087|M04640|Home|Group|Sad|0.57
135|2025-05-16|Spring|Friday|Morning|U0090|M02129|Community Center|Partner|Sad|0.47
135|2025-05-16|Spring|Friday|Evening|U0094|M04599|Community Center|Friends|Sad|0.47
135|2025-05-16|Spring|Friday|Evening|U0095|M02505|Cinema|Group|Neutral|0.52
136|2025-05-17|Spring|Saturday|Evening|U0022|M05114|Community Center|Family|Sad|0.42
136|2025-05-17|Spring|Saturday|Night|U0028|M02362|Cinema|Partner|Sad|0.28
136|2025-05-17|Spring|Saturday|Night|U0033|M05367|Workplace|Partner|Happy|0.71
136|2025-05-17|Spring|Saturday|Morning|U0036|M04533|Cinema|Alone|Sad|0.33
136|2025-05-17|Spring|Saturday|Morning|U0042|M01796|Public Transportation|Family|Neutral|0.5
136|2025-05-17|Spring|Saturday|Afternoon|U0052|M00984|Home|Alone|Sad|0.56
136|2025-05-17|Spring|Saturday|Night|U0055|M05422|Workplace|Family|Sad|0.56
136|2025-05-17|Spring|Saturday|Morning|U0057|M05221|Public Transportation|Friends|Neutral|0.49
136|2025-05-17|Spring|Saturday|Night|U0059|M02438|Community Center|Partner|Sad|0.47
136|2025-05-17|Spring|Saturday|Morning|U0070|M01478|Workplace|Alone|Sad|0.46
